Problem,Observations,Goals,Real Goal
sokoban/30/sokoban_p01_hyp-1_30_1,8,10,0
sokoban/30/sokoban_p01_hyp-1_30_2,8,10,0
sokoban/30/sokoban_p01_hyp-1_30_3,8,10,0
sokoban/30/sokoban_p01_hyp-2_30_1,8,10,1
sokoban/30/sokoban_p01_hyp-2_30_2,8,10,1
sokoban/30/sokoban_p01_hyp-2_30_3,8,10,1
sokoban/30/sokoban_p01_hyp-3_30_1,9,10,2
sokoban/30/sokoban_p01_hyp-3_30_2,9,10,2
sokoban/30/sokoban_p01_hyp-3_30_3,9,10,2
sokoban/30/sokoban_p01_hyp-4_30_1,9,10,3
sokoban/30/sokoban_p01_hyp-4_30_2,9,10,3
sokoban/30/sokoban_p01_hyp-4_30_3,9,10,3
sokoban/30/sokoban_p02_hyp-1_30_1,5,8,0
sokoban/30/sokoban_p02_hyp-1_30_2,5,8,0
sokoban/30/sokoban_p02_hyp-1_30_3,5,8,0
sokoban/30/sokoban_p02_hyp-2_30_1,5,8,1
sokoban/30/sokoban_p02_hyp-2_30_2,5,8,1
sokoban/30/sokoban_p02_hyp-2_30_3,5,8,1
sokoban/30/sokoban_p02_hyp-3_30_1,5,8,2
sokoban/30/sokoban_p02_hyp-3_30_2,5,8,2
sokoban/30/sokoban_p02_hyp-3_30_3,5,8,2
sokoban/30/sokoban_p02_hyp-4_30_1,5,8,3
sokoban/30/sokoban_p02_hyp-4_30_2,5,8,3
sokoban/30/sokoban_p02_hyp-4_30_3,5,8,3
sokoban/30/sokoban_p03_hyp-1_30_1,6,8,0
sokoban/30/sokoban_p03_hyp-1_30_2,6,8,0
sokoban/30/sokoban_p03_hyp-1_30_3,6,8,0
sokoban/30/sokoban_p03_hyp-2_30_1,6,8,1
sokoban/30/sokoban_p03_hyp-2_30_2,6,8,1
sokoban/30/sokoban_p03_hyp-2_30_3,6,8,1
sokoban/30/sokoban_p03_hyp-3_30_1,6,8,2
sokoban/30/sokoban_p03_hyp-3_30_2,6,8,2
sokoban/30/sokoban_p03_hyp-3_30_3,6,8,2
sokoban/30/sokoban_p03_hyp-4_30_1,6,8,3
sokoban/30/sokoban_p03_hyp-4_30_2,6,8,3
sokoban/30/sokoban_p03_hyp-4_30_3,6,8,3
sokoban/30/sokoban_p04_hyp-1_30_1,9,6,0
sokoban/30/sokoban_p04_hyp-1_30_2,9,6,0
sokoban/30/sokoban_p04_hyp-1_30_3,9,6,0
sokoban/30/sokoban_p04_hyp-2_30_1,9,6,1
sokoban/30/sokoban_p04_hyp-2_30_2,9,6,1
sokoban/30/sokoban_p04_hyp-2_30_3,9,6,1
sokoban/30/sokoban_p04_hyp-3_30_1,6,6,2
sokoban/30/sokoban_p04_hyp-3_30_2,6,6,2
sokoban/30/sokoban_p04_hyp-3_30_3,6,6,2
sokoban/30/sokoban_p04_hyp-4_30_1,6,6,3
sokoban/30/sokoban_p04_hyp-4_30_2,6,6,3
sokoban/30/sokoban_p04_hyp-4_30_3,6,6,3
sokoban/30/sokoban_p05_hyp-1_30_1,11,6,0
sokoban/30/sokoban_p05_hyp-1_30_2,11,6,0
sokoban/30/sokoban_p05_hyp-1_30_3,11,6,0
sokoban/30/sokoban_p05_hyp-2_30_1,9,6,1
sokoban/30/sokoban_p05_hyp-2_30_2,9,6,1
sokoban/30/sokoban_p05_hyp-2_30_3,9,6,1
sokoban/30/sokoban_p05_hyp-3_30_1,13,6,2
sokoban/30/sokoban_p05_hyp-3_30_2,13,6,2
sokoban/30/sokoban_p05_hyp-3_30_3,13,6,2
sokoban/30/sokoban_p05_hyp-4_30_1,11,6,3
sokoban/30/sokoban_p05_hyp-4_30_2,11,6,3
sokoban/30/sokoban_p05_hyp-4_30_3,11,6,3
sokoban/30/sokoban_p06_hyp-1_30_1,10,6,0
sokoban/30/sokoban_p06_hyp-1_30_2,10,6,0
sokoban/30/sokoban_p06_hyp-1_30_3,10,6,0
sokoban/30/sokoban_p06_hyp-2_30_1,10,6,1
sokoban/30/sokoban_p06_hyp-2_30_2,10,6,1
sokoban/30/sokoban_p06_hyp-2_30_3,10,6,1
sokoban/30/sokoban_p06_hyp-3_30_1,8,6,2
sokoban/30/sokoban_p06_hyp-3_30_2,8,6,2
sokoban/30/sokoban_p06_hyp-3_30_3,8,6,2
sokoban/30/sokoban_p06_hyp-4_30_1,12,6,3
sokoban/30/sokoban_p06_hyp-4_30_2,12,6,3
sokoban/30/sokoban_p06_hyp-4_30_3,12,6,3
sokoban/30/sokoban_p07_hyp-1_30_1,14,6,0
sokoban/30/sokoban_p07_hyp-1_30_2,14,6,0
sokoban/30/sokoban_p07_hyp-1_30_3,14,6,0
sokoban/30/sokoban_p07_hyp-2_30_1,13,6,1
sokoban/30/sokoban_p07_hyp-2_30_2,13,6,1
sokoban/30/sokoban_p07_hyp-2_30_3,13,6,1
sokoban/30/sokoban_p07_hyp-3_30_1,17,6,2
sokoban/30/sokoban_p07_hyp-3_30_2,17,6,2
sokoban/30/sokoban_p07_hyp-3_30_3,17,6,2
sokoban/30/sokoban_p07_hyp-4_30_1,11,6,3
sokoban/30/sokoban_p07_hyp-4_30_2,11,6,3
sokoban/30/sokoban_p07_hyp-4_30_3,11,6,3
sokoban/50/sokoban_p01_hyp-1_50_1,13,10,0
sokoban/50/sokoban_p01_hyp-1_50_2,13,10,0
sokoban/50/sokoban_p01_hyp-1_50_3,13,10,0
sokoban/50/sokoban_p01_hyp-2_50_1,13,10,1
sokoban/50/sokoban_p01_hyp-2_50_2,13,10,1
sokoban/50/sokoban_p01_hyp-2_50_3,13,10,1
sokoban/50/sokoban_p01_hyp-3_50_1,14,10,2
sokoban/50/sokoban_p01_hyp-3_50_2,14,10,2
sokoban/50/sokoban_p01_hyp-3_50_3,14,10,2
sokoban/50/sokoban_p01_hyp-4_50_1,14,10,3
sokoban/50/sokoban_p01_hyp-4_50_2,14,10,3
sokoban/50/sokoban_p01_hyp-4_50_3,14,10,3
sokoban/50/sokoban_p02_hyp-1_50_1,8,8,0
sokoban/50/sokoban_p02_hyp-1_50_2,8,8,0
sokoban/50/sokoban_p02_hyp-1_50_3,8,8,0
sokoban/50/sokoban_p02_hyp-2_50_1,8,8,1
sokoban/50/sokoban_p02_hyp-2_50_2,8,8,1
sokoban/50/sokoban_p02_hyp-2_50_3,8,8,1
sokoban/50/sokoban_p02_hyp-3_50_1,8,8,2
sokoban/50/sokoban_p02_hyp-3_50_2,8,8,2
sokoban/50/sokoban_p02_hyp-3_50_3,8,8,2
sokoban/50/sokoban_p02_hyp-4_50_1,8,8,3
sokoban/50/sokoban_p02_hyp-4_50_2,8,8,3
sokoban/50/sokoban_p02_hyp-4_50_3,8,8,3
sokoban/50/sokoban_p03_hyp-1_50_1,9,8,0
sokoban/50/sokoban_p03_hyp-1_50_2,9,8,0
sokoban/50/sokoban_p03_hyp-1_50_3,9,8,0
sokoban/50/sokoban_p03_hyp-2_50_1,10,8,1
sokoban/50/sokoban_p03_hyp-2_50_2,10,8,1
sokoban/50/sokoban_p03_hyp-2_50_3,10,8,1
sokoban/50/sokoban_p03_hyp-3_50_1,10,8,2
sokoban/50/sokoban_p03_hyp-3_50_2,10,8,2
sokoban/50/sokoban_p03_hyp-3_50_3,10,8,2
sokoban/50/sokoban_p03_hyp-4_50_1,9,8,3
sokoban/50/sokoban_p03_hyp-4_50_2,9,8,3
sokoban/50/sokoban_p03_hyp-4_50_3,9,8,3
sokoban/50/sokoban_p04_hyp-1_50_1,14,6,0
sokoban/50/sokoban_p04_hyp-1_50_2,14,6,0
sokoban/50/sokoban_p04_hyp-1_50_3,14,6,0
sokoban/50/sokoban_p04_hyp-2_50_1,14,6,1
sokoban/50/sokoban_p04_hyp-2_50_2,14,6,1
sokoban/50/sokoban_p04_hyp-2_50_3,14,6,1
sokoban/50/sokoban_p04_hyp-3_50_1,10,6,2
sokoban/50/sokoban_p04_hyp-3_50_2,10,6,2
sokoban/50/sokoban_p04_hyp-3_50_3,10,6,2
sokoban/50/sokoban_p04_hyp-4_50_1,9,6,3
sokoban/50/sokoban_p04_hyp-4_50_2,9,6,3
sokoban/50/sokoban_p04_hyp-4_50_3,9,6,3
sokoban/50/sokoban_p05_hyp-1_50_1,18,6,0
sokoban/50/sokoban_p05_hyp-1_50_2,18,6,0
sokoban/50/sokoban_p05_hyp-1_50_3,18,6,0
sokoban/50/sokoban_p05_hyp-2_50_1,14,6,1
sokoban/50/sokoban_p05_hyp-2_50_2,14,6,1
sokoban/50/sokoban_p05_hyp-2_50_3,14,6,1
sokoban/50/sokoban_p05_hyp-3_50_1,22,6,2
sokoban/50/sokoban_p05_hyp-3_50_2,22,6,2
sokoban/50/sokoban_p05_hyp-3_50_3,22,6,2
sokoban/50/sokoban_p05_hyp-4_50_1,17,6,3
sokoban/50/sokoban_p05_hyp-4_50_2,17,6,3
sokoban/50/sokoban_p05_hyp-4_50_3,17,6,3
sokoban/50/sokoban_p06_hyp-1_50_1,16,6,0
sokoban/50/sokoban_p06_hyp-1_50_2,16,6,0
sokoban/50/sokoban_p06_hyp-1_50_3,16,6,0
sokoban/50/sokoban_p06_hyp-2_50_1,16,6,1
sokoban/50/sokoban_p06_hyp-2_50_2,16,6,1
sokoban/50/sokoban_p06_hyp-2_50_3,16,6,1
sokoban/50/sokoban_p06_hyp-3_50_1,13,6,2
sokoban/50/sokoban_p06_hyp-3_50_2,13,6,2
sokoban/50/sokoban_p06_hyp-3_50_3,13,6,2
sokoban/50/sokoban_p06_hyp-4_50_1,19,6,3
sokoban/50/sokoban_p06_hyp-4_50_2,19,6,3
sokoban/50/sokoban_p06_hyp-4_50_3,19,6,3
sokoban/50/sokoban_p07_hyp-1_50_1,23,6,0
sokoban/50/sokoban_p07_hyp-1_50_2,23,6,0
sokoban/50/sokoban_p07_hyp-1_50_3,23,6,0
sokoban/50/sokoban_p07_hyp-2_50_1,21,6,1
sokoban/50/sokoban_p07_hyp-2_50_2,21,6,1
sokoban/50/sokoban_p07_hyp-2_50_3,21,6,1
sokoban/50/sokoban_p07_hyp-3_50_1,27,6,2
sokoban/50/sokoban_p07_hyp-3_50_2,27,6,2
sokoban/50/sokoban_p07_hyp-3_50_3,27,6,2
sokoban/50/sokoban_p07_hyp-4_50_1,17,6,3
sokoban/50/sokoban_p07_hyp-4_50_2,17,6,3
sokoban/50/sokoban_p07_hyp-4_50_3,17,6,3
sokoban/70/sokoban_p01_hyp-1_70_1,19,10,0
sokoban/70/sokoban_p01_hyp-1_70_2,19,10,0
sokoban/70/sokoban_p01_hyp-1_70_3,19,10,0
sokoban/70/sokoban_p01_hyp-2_70_1,19,10,1
sokoban/70/sokoban_p01_hyp-2_70_2,19,10,1
sokoban/70/sokoban_p01_hyp-2_70_3,19,10,1
sokoban/70/sokoban_p01_hyp-3_70_1,19,10,2
sokoban/70/sokoban_p01_hyp-3_70_2,19,10,2
sokoban/70/sokoban_p01_hyp-3_70_3,19,10,2
sokoban/70/sokoban_p01_hyp-4_70_1,19,10,3
sokoban/70/sokoban_p01_hyp-4_70_2,19,10,3
sokoban/70/sokoban_p01_hyp-4_70_3,19,10,3
sokoban/70/sokoban_p02_hyp-1_70_1,12,8,0
sokoban/70/sokoban_p02_hyp-1_70_2,12,8,0
sokoban/70/sokoban_p02_hyp-1_70_3,12,8,0
sokoban/70/sokoban_p02_hyp-2_70_1,11,8,1
sokoban/70/sokoban_p02_hyp-2_70_2,11,8,1
sokoban/70/sokoban_p02_hyp-2_70_3,11,8,1
sokoban/70/sokoban_p02_hyp-3_70_1,11,8,2
sokoban/70/sokoban_p02_hyp-3_70_2,11,8,2
sokoban/70/sokoban_p02_hyp-3_70_3,11,8,2
sokoban/70/sokoban_p02_hyp-4_70_1,12,8,3
sokoban/70/sokoban_p02_hyp-4_70_2,12,8,3
sokoban/70/sokoban_p02_hyp-4_70_3,12,8,3
sokoban/70/sokoban_p03_hyp-1_70_1,13,8,0
sokoban/70/sokoban_p03_hyp-1_70_2,13,8,0
sokoban/70/sokoban_p03_hyp-1_70_3,13,8,0
sokoban/70/sokoban_p03_hyp-2_70_1,14,8,1
sokoban/70/sokoban_p03_hyp-2_70_2,14,8,1
sokoban/70/sokoban_p03_hyp-2_70_3,14,8,1
sokoban/70/sokoban_p03_hyp-3_70_1,14,8,2
sokoban/70/sokoban_p03_hyp-3_70_2,14,8,2
sokoban/70/sokoban_p03_hyp-3_70_3,14,8,2
sokoban/70/sokoban_p03_hyp-4_70_1,13,8,3
sokoban/70/sokoban_p03_hyp-4_70_2,13,8,3
sokoban/70/sokoban_p03_hyp-4_70_3,13,8,3
sokoban/70/sokoban_p04_hyp-1_70_1,19,6,0
sokoban/70/sokoban_p04_hyp-1_70_2,19,6,0
sokoban/70/sokoban_p04_hyp-1_70_3,19,6,0
sokoban/70/sokoban_p04_hyp-2_70_1,19,6,1
sokoban/70/sokoban_p04_hyp-2_70_2,19,6,1
sokoban/70/sokoban_p04_hyp-2_70_3,19,6,1
sokoban/70/sokoban_p04_hyp-3_70_1,14,6,2
sokoban/70/sokoban_p04_hyp-3_70_2,14,6,2
sokoban/70/sokoban_p04_hyp-3_70_3,14,6,2
sokoban/70/sokoban_p04_hyp-4_70_1,13,6,3
sokoban/70/sokoban_p04_hyp-4_70_2,13,6,3
sokoban/70/sokoban_p04_hyp-4_70_3,13,6,3
sokoban/70/sokoban_p05_hyp-1_70_1,26,6,0
sokoban/70/sokoban_p05_hyp-1_70_2,26,6,0
sokoban/70/sokoban_p05_hyp-1_70_3,26,6,0
sokoban/70/sokoban_p05_hyp-2_70_1,19,6,1
sokoban/70/sokoban_p05_hyp-2_70_2,19,6,1
sokoban/70/sokoban_p05_hyp-2_70_3,19,6,1
sokoban/70/sokoban_p05_hyp-3_70_1,31,6,2
sokoban/70/sokoban_p05_hyp-3_70_2,31,6,2
sokoban/70/sokoban_p05_hyp-3_70_3,31,6,2
sokoban/70/sokoban_p05_hyp-4_70_1,24,6,3
sokoban/70/sokoban_p05_hyp-4_70_2,24,6,3
sokoban/70/sokoban_p05_hyp-4_70_3,24,6,3
sokoban/70/sokoban_p06_hyp-1_70_1,22,6,0
sokoban/70/sokoban_p06_hyp-1_70_2,22,6,0
sokoban/70/sokoban_p06_hyp-1_70_3,22,6,0
sokoban/70/sokoban_p06_hyp-2_70_1,23,6,1
sokoban/70/sokoban_p06_hyp-2_70_2,23,6,1
sokoban/70/sokoban_p06_hyp-2_70_3,23,6,1
sokoban/70/sokoban_p06_hyp-3_70_1,19,6,2
sokoban/70/sokoban_p06_hyp-3_70_2,19,6,2
sokoban/70/sokoban_p06_hyp-3_70_3,19,6,2
sokoban/70/sokoban_p06_hyp-4_70_1,27,6,3
sokoban/70/sokoban_p06_hyp-4_70_2,27,6,3
sokoban/70/sokoban_p06_hyp-4_70_3,27,6,3
sokoban/70/sokoban_p07_hyp-1_70_1,33,6,0
sokoban/70/sokoban_p07_hyp-1_70_2,33,6,0
sokoban/70/sokoban_p07_hyp-1_70_3,33,6,0
sokoban/70/sokoban_p07_hyp-2_70_1,29,6,1
sokoban/70/sokoban_p07_hyp-2_70_2,29,6,1
sokoban/70/sokoban_p07_hyp-2_70_3,29,6,1
sokoban/70/sokoban_p07_hyp-3_70_1,38,6,2
sokoban/70/sokoban_p07_hyp-3_70_2,38,6,2
sokoban/70/sokoban_p07_hyp-3_70_3,38,6,2
sokoban/70/sokoban_p07_hyp-4_70_1,24,6,3
sokoban/70/sokoban_p07_hyp-4_70_2,24,6,3
sokoban/70/sokoban_p07_hyp-4_70_3,24,6,3
zeno-travel/10/zeno-travel_p01_hyp-1_10_1,2,8,0
zeno-travel/10/zeno-travel_p01_hyp-1_10_2,2,8,0
zeno-travel/10/zeno-travel_p01_hyp-1_10_3,2,8,0
zeno-travel/10/zeno-travel_p01_hyp-2_10_1,2,8,1
zeno-travel/10/zeno-travel_p01_hyp-2_10_2,2,8,1
zeno-travel/10/zeno-travel_p01_hyp-2_10_3,2,8,1
zeno-travel/10/zeno-travel_p01_hyp-3_10_1,2,8,2
zeno-travel/10/zeno-travel_p01_hyp-3_10_2,2,8,2
zeno-travel/10/zeno-travel_p01_hyp-3_10_3,2,8,2
zeno-travel/10/zeno-travel_p01_hyp-4_10_1,2,8,3
zeno-travel/10/zeno-travel_p01_hyp-4_10_2,2,8,3
zeno-travel/10/zeno-travel_p01_hyp-4_10_3,2,8,3
zeno-travel/10/zeno-travel_p02_hyp-1_10_1,2,6,0
zeno-travel/10/zeno-travel_p02_hyp-1_10_2,2,6,0
zeno-travel/10/zeno-travel_p02_hyp-1_10_3,2,6,0
zeno-travel/10/zeno-travel_p02_hyp-2_10_1,2,6,1
zeno-travel/10/zeno-travel_p02_hyp-2_10_2,2,6,1
zeno-travel/10/zeno-travel_p02_hyp-2_10_3,2,6,1
zeno-travel/10/zeno-travel_p02_hyp-3_10_1,2,6,2
zeno-travel/10/zeno-travel_p02_hyp-3_10_2,2,6,2
zeno-travel/10/zeno-travel_p02_hyp-3_10_3,2,6,2
zeno-travel/10/zeno-travel_p02_hyp-4_10_1,2,6,3
zeno-travel/10/zeno-travel_p02_hyp-4_10_2,2,6,3
zeno-travel/10/zeno-travel_p02_hyp-4_10_3,2,6,3
zeno-travel/10/zeno-travel_p03_hyp-1_10_1,1,6,0
zeno-travel/10/zeno-travel_p03_hyp-1_10_2,1,6,0
zeno-travel/10/zeno-travel_p03_hyp-1_10_3,1,6,0
zeno-travel/10/zeno-travel_p03_hyp-2_10_1,1,6,1
zeno-travel/10/zeno-travel_p03_hyp-2_10_2,1,6,1
zeno-travel/10/zeno-travel_p03_hyp-2_10_3,1,6,1
zeno-travel/10/zeno-travel_p03_hyp-3_10_1,2,6,2
zeno-travel/10/zeno-travel_p03_hyp-3_10_2,2,6,2
zeno-travel/10/zeno-travel_p03_hyp-3_10_3,2,6,2
zeno-travel/10/zeno-travel_p03_hyp-4_10_1,2,6,3
zeno-travel/10/zeno-travel_p03_hyp-4_10_2,2,6,3
zeno-travel/10/zeno-travel_p03_hyp-4_10_3,2,6,3
zeno-travel/10/zeno-travel_p04_hyp-1_10_1,2,10,0
zeno-travel/10/zeno-travel_p04_hyp-1_10_2,2,10,0
zeno-travel/10/zeno-travel_p04_hyp-1_10_3,2,10,0
zeno-travel/10/zeno-travel_p04_hyp-2_10_1,2,10,1
zeno-travel/10/zeno-travel_p04_hyp-2_10_2,2,10,1
zeno-travel/10/zeno-travel_p04_hyp-2_10_3,2,10,1
zeno-travel/10/zeno-travel_p04_hyp-3_10_1,2,10,2
zeno-travel/10/zeno-travel_p04_hyp-3_10_2,2,10,2
zeno-travel/10/zeno-travel_p04_hyp-3_10_3,2,10,2
zeno-travel/10/zeno-travel_p04_hyp-4_10_1,3,10,3
zeno-travel/10/zeno-travel_p04_hyp-4_10_2,3,10,3
zeno-travel/10/zeno-travel_p04_hyp-4_10_3,3,10,3
zeno-travel/10/zeno-travel_p05_hyp-1_10_1,3,6,0
zeno-travel/10/zeno-travel_p05_hyp-1_10_2,3,6,0
zeno-travel/10/zeno-travel_p05_hyp-1_10_3,3,6,0
zeno-travel/10/zeno-travel_p05_hyp-2_10_1,4,6,2
zeno-travel/10/zeno-travel_p05_hyp-2_10_2,4,6,2
zeno-travel/10/zeno-travel_p05_hyp-2_10_3,4,6,2
zeno-travel/10/zeno-travel_p05_hyp-3_10_1,3,6,4
zeno-travel/10/zeno-travel_p05_hyp-3_10_2,3,6,4
zeno-travel/10/zeno-travel_p05_hyp-3_10_3,3,6,4
zeno-travel/10/zeno-travel_p05_hyp-4_10_1,3,6,5
zeno-travel/10/zeno-travel_p05_hyp-4_10_2,3,6,5
zeno-travel/10/zeno-travel_p05_hyp-4_10_3,3,6,5
zeno-travel/10/zeno-travel_p06_hyp-1_10_1,4,6,0
zeno-travel/10/zeno-travel_p06_hyp-1_10_2,4,6,0
zeno-travel/10/zeno-travel_p06_hyp-1_10_3,4,6,0
zeno-travel/10/zeno-travel_p06_hyp-2_10_1,2,6,3
zeno-travel/10/zeno-travel_p06_hyp-2_10_2,2,6,3
zeno-travel/10/zeno-travel_p06_hyp-2_10_3,2,6,3
zeno-travel/10/zeno-travel_p06_hyp-3_10_1,3,6,4
zeno-travel/10/zeno-travel_p06_hyp-3_10_2,3,6,4
zeno-travel/10/zeno-travel_p06_hyp-3_10_3,3,6,4
zeno-travel/10/zeno-travel_p06_hyp-4_10_1,4,6,5
zeno-travel/10/zeno-travel_p06_hyp-4_10_2,4,6,5
zeno-travel/10/zeno-travel_p06_hyp-4_10_3,4,6,5
zeno-travel/10/zeno-travel_p07_hyp-1_10_1,3,6,0
zeno-travel/10/zeno-travel_p07_hyp-1_10_2,3,6,0
zeno-travel/10/zeno-travel_p07_hyp-1_10_3,3,6,0
zeno-travel/10/zeno-travel_p07_hyp-2_10_1,4,6,2
zeno-travel/10/zeno-travel_p07_hyp-2_10_2,4,6,2
zeno-travel/10/zeno-travel_p07_hyp-2_10_3,4,6,2
zeno-travel/10/zeno-travel_p07_hyp-3_10_1,4,6,4
zeno-travel/10/zeno-travel_p07_hyp-3_10_2,4,6,4
zeno-travel/10/zeno-travel_p07_hyp-3_10_3,4,6,4
zeno-travel/10/zeno-travel_p07_hyp-4_10_1,5,6,5
zeno-travel/10/zeno-travel_p07_hyp-4_10_2,5,6,5
zeno-travel/10/zeno-travel_p07_hyp-4_10_3,5,6,5
zeno-travel/100/zeno-travel_p01_hyp-1_full,12,8,0
zeno-travel/100/zeno-travel_p01_hyp-2_full,12,8,1
zeno-travel/100/zeno-travel_p01_hyp-3_full,12,8,2
zeno-travel/100/zeno-travel_p01_hyp-4_full,12,8,3
zeno-travel/100/zeno-travel_p02_hyp-1_full,11,6,0
zeno-travel/100/zeno-travel_p02_hyp-2_full,11,6,1
zeno-travel/100/zeno-travel_p02_hyp-3_full,12,6,2
zeno-travel/100/zeno-travel_p02_hyp-4_full,12,6,3
zeno-travel/100/zeno-travel_p03_hyp-1_full,10,6,0
zeno-travel/100/zeno-travel_p03_hyp-2_full,10,6,1
zeno-travel/100/zeno-travel_p03_hyp-3_full,11,6,2
zeno-travel/100/zeno-travel_p03_hyp-4_full,11,6,3
zeno-travel/100/zeno-travel_p04_hyp-1_full,19,10,0
zeno-travel/100/zeno-travel_p04_hyp-2_full,18,10,1
zeno-travel/100/zeno-travel_p04_hyp-3_full,19,10,2
zeno-travel/100/zeno-travel_p04_hyp-4_full,21,10,3
zeno-travel/100/zeno-travel_p05_hyp-1_full,30,6,0
zeno-travel/100/zeno-travel_p05_hyp-2_full,40,6,2
zeno-travel/100/zeno-travel_p05_hyp-3_full,30,6,4
zeno-travel/100/zeno-travel_p05_hyp-4_full,26,6,5
zeno-travel/100/zeno-travel_p06_hyp-1_full,32,6,0
zeno-travel/100/zeno-travel_p06_hyp-2_full,19,6,3
zeno-travel/100/zeno-travel_p06_hyp-3_full,27,6,4
zeno-travel/100/zeno-travel_p06_hyp-4_full,31,6,5
zeno-travel/100/zeno-travel_p07_hyp-1_full,25,6,0
zeno-travel/100/zeno-travel_p07_hyp-2_full,33,6,2
zeno-travel/100/zeno-travel_p07_hyp-3_full,39,6,4
zeno-travel/100/zeno-travel_p07_hyp-4_full,47,6,5
zeno-travel/30/zeno-travel_p01_hyp-1_30_1,4,8,0
zeno-travel/30/zeno-travel_p01_hyp-1_30_2,4,8,0
zeno-travel/30/zeno-travel_p01_hyp-1_30_3,4,8,0
zeno-travel/30/zeno-travel_p01_hyp-2_30_1,4,8,1
zeno-travel/30/zeno-travel_p01_hyp-2_30_2,4,8,1
zeno-travel/30/zeno-travel_p01_hyp-2_30_3,4,8,1
zeno-travel/30/zeno-travel_p01_hyp-3_30_1,4,8,2
zeno-travel/30/zeno-travel_p01_hyp-3_30_2,4,8,2
zeno-travel/30/zeno-travel_p01_hyp-3_30_3,4,8,2
zeno-travel/30/zeno-travel_p01_hyp-4_30_1,4,8,3
zeno-travel/30/zeno-travel_p01_hyp-4_30_2,4,8,3
zeno-travel/30/zeno-travel_p01_hyp-4_30_3,4,8,3
zeno-travel/30/zeno-travel_p02_hyp-1_30_1,4,6,0
zeno-travel/30/zeno-travel_p02_hyp-1_30_2,4,6,0
zeno-travel/30/zeno-travel_p02_hyp-1_30_3,4,6,0
zeno-travel/30/zeno-travel_p02_hyp-2_30_1,4,6,1
zeno-travel/30/zeno-travel_p02_hyp-2_30_2,4,6,1
zeno-travel/30/zeno-travel_p02_hyp-2_30_3,4,6,1
zeno-travel/30/zeno-travel_p02_hyp-3_30_1,4,6,2
zeno-travel/30/zeno-travel_p02_hyp-3_30_2,4,6,2
zeno-travel/30/zeno-travel_p02_hyp-3_30_3,4,6,2
zeno-travel/30/zeno-travel_p02_hyp-4_30_1,4,6,3
zeno-travel/30/zeno-travel_p02_hyp-4_30_2,4,6,3
zeno-travel/30/zeno-travel_p02_hyp-4_30_3,4,6,3
zeno-travel/30/zeno-travel_p03_hyp-1_30_1,3,6,0
zeno-travel/30/zeno-travel_p03_hyp-1_30_2,3,6,0
zeno-travel/30/zeno-travel_p03_hyp-1_30_3,3,6,0
zeno-travel/30/zeno-travel_p03_hyp-2_30_1,3,6,1
zeno-travel/30/zeno-travel_p03_hyp-2_30_2,3,6,1
zeno-travel/30/zeno-travel_p03_hyp-2_30_3,3,6,1
zeno-travel/30/zeno-travel_p03_hyp-3_30_1,4,6,2
zeno-travel/30/zeno-travel_p03_hyp-3_30_2,4,6,2
zeno-travel/30/zeno-travel_p03_hyp-3_30_3,4,6,2
zeno-travel/30/zeno-travel_p03_hyp-4_30_1,4,6,3
zeno-travel/30/zeno-travel_p03_hyp-4_30_2,4,6,3
zeno-travel/30/zeno-travel_p03_hyp-4_30_3,4,6,3
zeno-travel/30/zeno-travel_p04_hyp-1_30_1,6,10,0
zeno-travel/30/zeno-travel_p04_hyp-1_30_2,6,10,0
zeno-travel/30/zeno-travel_p04_hyp-1_30_3,6,10,0
zeno-travel/30/zeno-travel_p04_hyp-2_30_1,6,10,1
zeno-travel/30/zeno-travel_p04_hyp-2_30_2,6,10,1
zeno-travel/30/zeno-travel_p04_hyp-2_30_3,6,10,1
zeno-travel/30/zeno-travel_p04_hyp-3_30_1,6,10,2
zeno-travel/30/zeno-travel_p04_hyp-3_30_2,6,10,2
zeno-travel/30/zeno-travel_p04_hyp-3_30_3,6,10,2
zeno-travel/30/zeno-travel_p04_hyp-4_30_1,7,10,3
zeno-travel/30/zeno-travel_p04_hyp-4_30_2,7,10,3
zeno-travel/30/zeno-travel_p04_hyp-4_30_3,7,10,3
zeno-travel/30/zeno-travel_p05_hyp-1_30_1,9,6,0
zeno-travel/30/zeno-travel_p05_hyp-1_30_2,9,6,0
zeno-travel/30/zeno-travel_p05_hyp-1_30_3,9,6,0
zeno-travel/30/zeno-travel_p05_hyp-2_30_1,12,6,2
zeno-travel/30/zeno-travel_p05_hyp-2_30_2,12,6,2
zeno-travel/30/zeno-travel_p05_hyp-2_30_3,12,6,2
zeno-travel/30/zeno-travel_p05_hyp-3_30_1,9,6,4
zeno-travel/30/zeno-travel_p05_hyp-3_30_2,9,6,4
zeno-travel/30/zeno-travel_p05_hyp-3_30_3,9,6,4
zeno-travel/30/zeno-travel_p05_hyp-4_30_1,8,6,5
zeno-travel/30/zeno-travel_p05_hyp-4_30_2,8,6,5
zeno-travel/30/zeno-travel_p05_hyp-4_30_3,8,6,5
zeno-travel/30/zeno-travel_p06_hyp-1_30_1,10,6,0
zeno-travel/30/zeno-travel_p06_hyp-1_30_2,10,6,0
zeno-travel/30/zeno-travel_p06_hyp-1_30_3,10,6,0
zeno-travel/30/zeno-travel_p06_hyp-2_30_1,6,6,3
zeno-travel/30/zeno-travel_p06_hyp-2_30_2,6,6,3
